IdProducto;DescripcionLarga;Clase ;Talla ;Color ;PrecioCosto;PrecioPublico1;Fracción ;Fab/Marca;IdProducto2;Cod Color; Vigencia Inicial;Grupo Destino
11411;MEMORIA MICRO SD 16GB;;;;20825;30000;;;11411;;;______________________
11412;MEMORIA MICRO SD 32GB GP JALTECH;;;;21777;40000;;;11412;;;______________________
11410;MEMORIA MICRO SD 64GB;;;;35700;50000;;;11410;;;______________________
11483;MEMORIA USB 16GB ORIGINAL;;;;16000;32000;;;11483;;;______________________
11409;MEMORIA USB 2.0 JALTECH 16GB HELIOS 101;;;;17969;32000;;;11409;;;______________________
11414;MEMORIA USB 32GB SANDISK;;;;29750;40000;;;11414;;;______________________
11413;MEMORIA USB 64GB GP JALTECH;;;;66640;95000;;;11413;;;______________________
11385;MICROFONO ECO K068;;;;21420;25000;;;11385;;;______________________
11888;MICROFONO INALAMBRICO WG309B;;;;30000;50000;;;11888;;;______________________
11677;MINI OTG USB 3.0 A USB TIPO C;;;;4046;8000;;;11677;;;______________________
11481;MONO POP PARA SELFIES;;;;9520;15000;;;11481;;;______________________
11572;MOUSE VERTICAL SENCILLO 801B JALTECH;;;;17969;28000;;;11572;;;______________________
11485;MULTIPUERTO USB 2.0 HUB DE 7 PUERTOS;;;;14161;24000;;;11485;;;______________________
10393;PARLANTE BLUETOOTH HI-FI;;;;79968;120000;;;10393;;;______________________
10196;PARLANTE BLUETOOTH P23 JALTECH;;;;49980;75000;;;10196;;;______________________
11574;PLUYIN VEHICULAR 2 PUERTOS 3.1 AMPERIOS;;;;7973;15000;;;11574;;;______________________
11523;"PROTECTOR DE TECLADO 14"" JALTECH";;;;8330;12000;;;11523;;;______________________
11978;REGLETA MULTITOMA 6 T;;;;8000;15000;;;11978;;;______________________
11979;REGLETA MULTITOMA 8T 125VAC;;;;30000;50000;;;11979;;;______________________
11580;RELOJ SMARTWATCH KIDS;;;;17850;25000;;;11580;;;______________________
11609;ROUTER 2 ANTENAS MERCUSYS 300MBPS;;;;42007;62000;;;11609;;;______________________
11575;SENSOR DE VELOCIDAD SB 318 BICICLETA;;;;10115;18000;;;11575;;;______________________
11579;TARJETA DE SONIDO USB 7.1 SDC 02 JALTECH;;;;6902;15000;;;11579;;;______________________
11862;TEATRO EN CASA KALLEY KHTR140 5.1;;;;343608;400000;;;11862;;;______________________
11497;TECLADO PC USB 2.0 KB-05 JALTECH;;;;14280;23000;;;11497;;;______________________
11977;TV BOX 4K;;;;90000;120000;;;11977;;;______________________
11769;UNION HDMI JALTECH;;;;2975;8000;;;11769;;;______________________
11432;VENTILADOR PARA CELULAR JALTECH;;;;2261;7000;;;11432;;;______________________
12000;CELULAR MOTO G04s;;;;330600;380000;;;12000;;;______________________
11983;CELULAR REDMI 9A 32GB;;;;320000;350000;;;11983;;;______________________
11771;CELULAR SAMSUNG A10;;;;48000;500000;;;11771;;;______________________
11994;CELULAR SAMSUNG A32 4G;;;;791000;836000;;;11994;;;______________________
11826;CELULAR TACTIL CORN R10;;;;240000;260000;;;11826;;;______________________
11338;CELULAR ZTE BLADE A50 2020;;;;320000;360000;;;11338;;;______________________
